species,bio1,bio5,bio6,bio12,bio16,bio17,clade
Psilopogon_armillaris,249.384389,309.8616506,187.5805807,2490.88813,1037.778803,235.3244415,Piciformes
Psilopogon_asiaticus,212.1710993,308.4928673,81.69091785,1718.313762,985.2882549,49.51024182,Piciformes
Psilopogon_auricularis,216.0924804,292.2708303,128.2043873,2297.910084,1237.634189,64.37219387,Piciformes
Psilopogon_australis,239.9752649,297.9270909,177.917451,2813.958456,1107.541497,300.1816684,Piciformes
Psilopogon_chersonesus,240.826282,308.5513455,181.6553851,2099.115943,942.5493521,218.0021161,Piciformes
Psilopogon_chrysopogon,258.3195836,308.1443567,212.8241845,2851.153748,943.7412847,479.9975561,Piciformes
Psilopogon_corvinus,202.4906704,260.4712616,138.8225957,3025.711289,1107.39418,334.9534004,Piciformes
Psilopogon_cyanotis,235.1962401,319.9670121,126.1044636,1951.768051,1087.590197,45.01802235,Piciformes
Psilopogon_duvaucelii,258.9340016,309.2054557,212.2021174,2796.26644,922.2772277,469.8574441,Piciformes
Psilopogon_eximius,231.1688191,273.9251144,190.3146883,3212.047844,943.8712065,629.4220005,Piciformes
Psilopogon_faber,191.0209503,305.6613665,59.97380106,1517.666678,742.9327463,114.4316557,Piciformes
Psilopogon_faiostrictus,245.8790238,326.3115383,150.9753892,1732.906609,927.3200344,47.68265982,Piciformes
Psilopogon_flavifrons,258.8236083,315.3313116,205.5415739,2173.949377,889.8284706,246.9843389,Piciformes
Psilopogon_franklinii,193.2331131,283.7277271,64.39269936,1685.092902,956.7408425,53.84726631,Piciformes
Psilopogon_haemacephalus,249.2676703,352.0532001,135.1924613,1610.81015,894.6932985,83.06028233,Piciformes
Psilopogon_henricii,260.7245209,310.6117547,214.7803545,2816.620331,926.5448313,472.9297034,Piciformes
Psilopogon_incognitus,240.4604718,322.1815167,140.7782253,1817.92557,1007.978837,48.30519578,Piciformes
Psilopogon_javensis,241.5331297,299.5239995,180.1789604,2874.015401,1130.807556,312.8088041,Piciformes
Psilopogon_lagrandieri,236.1359835,311.1542795,148.3417925,1885.521095,1022.208979,58.20417828,Piciformes
Psilopogon_lineatus,241.7979905,328.3862153,131.5085328,1934.9499,1063.89022,57.7940085,Piciformes
Psilopogon_malabaricus,251.1883924,324.1396644,184.2002447,2602.694546,1757.480389,42.75716674,Piciformes
Psilopogon_monticola,221.3076163,263.3674871,180.7495852,3281.88367,946.840575,660.7389862,Piciformes
Psilopogon_mystacophanos,260.8018788,312.250998,213.1848983,2766.262227,937.1893865,446.0179025,Piciformes
Psilopogon_nuchalis,167.7862279,241.805765,78.28860034,2843.500436,1370.710891,209.1897497,Piciformes
Psilopogon_oorti,208.4799389,264.8184969,153.4895157,2453.187184,820.3620301,358.800309,Piciformes
Psilopogon_pulcherrimus,208.7527423,251.1064876,168.8131983,2530.42476,736.5323326,504.9416833,Piciformes
Psilopogon_pyrolophus,251.5676949,306.2331631,199.4390914,2617.552862,898.3736132,404.4305864,Piciformes
Psilopogon_rafflesii,261.4572839,311.5833167,215.4516575,2803.599404,935.221337,460.5849855,Piciformes
Psilopogon_rubricapillus,265.6789069,322.2114239,210.6420878,1917.956193,860.5166578,195.9537432,Piciformes
Psilopogon_virens,187.9385304,297.6559543,54.51498836,1569.562984,850.4580421,70.16686293,Piciformes
Psilopogon_viridis,255.5472072,341.711125,174.8976716,1757.440408,1193.74706,26.11236393,Piciformes
Psilopogon_zeylanicus,258.3845462,389.2915904,126.7999286,1118.675957,790.6395257,24.03379115,Piciformes
Psilopsiagon_aurifrons,89.01762118,196.9818683,-40.3412049,420.6105848,249.0084913,14.77903618,Psittaciformes
Psilopsiagon_aymara,147.7932739,268.9370165,8.802829428,563.6637623,293.4653818,33.98827096,Psittaciformes
Psilorhamphus_guttatus,189.4319794,281.799179,86.95377906,1544.618522,578.266849,234.2030187,Passeriformes
Psittacara_acuticaudatus,228.6671661,329.1728041,124.0742641,1063.614044,466.016779,73.87660503,Psittaciformes
Psittacara_chloropterus,239.5252198,310.7354784,161.6720576,1428.371453,526.152864,160.4871815,Psittaciformes
Psittacara_erythrogenys,229.3065006,306.7206777,154.4647295,929.987797,544.5115249,41.63024443,Psittaciformes
Psittacara_euops,250.3852961,325.8586284,167.1621661,1330.736988,542.4912967,109.4110963,Psittaciformes
Psittacara_finschi,246.9164924,311.3877234,187.6940874,3030.705914,1254.501384,220.14858,Psittaciformes
Psittacara_frontatus,143.5817264,226.0440925,49.6279583,580.0421502,292.1193549,40.45266759,Psittaciformes
Psittacara_holochlorus,229.3288909,333.1238353,114.9021407,1213.998049,615.6423249,57.43775522,Psittaciformes
Psittacara_leucophthalmus,241.5730878,319.7711361,158.9318674,1821.122369,747.0976744,172.5679986,Psittaciformes
Psittacara_mitratus,161.9445493,261.81154,43.18428203,985.071673,484.5127688,66.06092978,Psittaciformes
Psittacara_rubritorquis,223.9491197,305.669495,147.2586665,1557.073466,695.523395,79.90458945,Psittaciformes
Psittacara_wagleri,189.1432303,247.9051554,131.9342798,2021.253186,707.6651339,280.9988521,Psittaciformes
Psittacella_brehmii,166.0871609,228.1581568,108.2188795,3152.835584,958.1813532,607.6506159,Psittaciformes
Psittacella_lorentzi,136.5190823,201.0085002,78.58715243,3533.516949,964.7416412,815.3891728,Psittaciformes
Psittacella_madaraszi,196.2704615,257.3453981,139.2874759,3191.737859,979.505669,603.8811564,Psittaciformes
Psittacella_modesta,167.4043326,227.2796333,111.8700681,3421.879289,971.1193988,735.3625275,Psittaciformes
Psittacella_picta,162.6522014,225.650784,102.1836728,3025.675089,960.6064192,531.8566031,Psittaciformes
Psittacula_alexandri,227.1990263,314.9391615,114.7437597,1874.44568,1038.242757,60.11551559,Psittaciformes
Psittacula_calthrapae,246.9882585,306.7960489,192.7776759,2583.563544,980.2397457,326.2753221,Psittaciformes
Psittacula_caniceps,269.0599805,314.5419969,238.9108628,2310.232225,807.4643285,265.374468,Psittaciformes
Psittacula_columboides,242.0000289,327.8260093,163.253472,1910.41126,1304.992147,25.35421914,Psittaciformes
Psittacula_cyanocephala,256.4278785,385.9758868,120.7569836,1102.84165,774.5285336,24.65971915,Psittaciformes
Psittacula_derbiana,71.91042523,188.2854708,-84.46322224,811.247011,483.9905181,22.60509782,Psittaciformes
Psittacula_eques,216.2469281,281.3904852,152.2395822,1890.79156,814.335769,215.0490918,Psittaciformes
Psittacula_eupatria,245.3560565,361.8052669,114.2344888,1459.413894,908.910894,32.06056384,Psittaciformes
Psittacula_finschii,227.679581,317.3755874,109.0798349,1836.409366,1045.681645,40.27915944,Psittaciformes
Psittacula_himalayana,167.6634804,288.9899062,27.69991715,1546.706827,960.7645542,74.44697679,Psittaciformes
Psittacula_krameri,257.8655369,378.3893276,128.6535094,940.3469506,611.2941847,18.62491375,Psittaciformes
Psittacula_longicauda,264.8674609,314.5922773,219.2474589,2798.630824,924.224316,467.8086775,Psittaciformes
Psittacula_roseata,240.6501059,328.912486,129.6436633,1819.701651,1006.305094,40.209585,Psittaciformes
Psittaculirostris_cervicalis,239.4050435,299.9095863,185.5267314,3386.017692,1099.334612,601.484297,Psittaciformes
Psittaculirostris_desmarestii,253.4941506,297.2249385,214.3293499,2822.957092,885.5086134,528.9270843,Psittaciformes
Psittaculirostris_edwardsii,258.1471645,308.8972251,208.758445,2750.228842,916.3599638,424.9583029,Psittaciformes
Psittaculirostris_godmani,264.0821491,318.8617952,212.8927016,2969.958513,1001.832037,504.9362207,Psittaciformes
Psittaculirostris_salvadorii,263.7859762,311.0711946,217.1935084,3002.661998,902.8060241,626.0302469,Psittaciformes
Psittacus_erithacus,244.3865727,308.9167678,183.0729112,1740.610726,654.8013205,155.1350551,Psittaciformes
Psittacus_timneh,258.7886324,332.1834116,194.2268629,2277.807629,1039.821893,141.8909998,Psittaciformes
Psitteuteles_goldiei,215.5690965,274.5531413,160.7926561,3311.129207,1027.092955,624.6812447,Psittaciformes
Psitteuteles_iris,245.4257115,299.6217017,185.4594999,1499.275089,756.4710659,47.78021677,Psittaciformes
Psitteuteles_versicolor,263.0048726,369.462603,129.4052472,809.5933441,550.9526018,10.19404127,Psittaciformes
Psittinus_abbotti,267.8315695,320.4150405,220.0714269,3300.095476,1062.396856,652.585362,Psittaciformes
Psittinus_cyanurus,255.8821267,306.3866121,209.0671663,2802.482822,927.44759,465.8424252,Psittaciformes
Psittiparus_bakeri,194.1371099,275.78567,70.34573196,2016.637021,1177.681551,50.57591875,Passeriformes
Psittiparus_gularis,181.8063215,298.8156765,45.57800808,1546.586081,782.5906039,92.56337261,Passeriformes
Psittiparus_margaritae,208.3635057,280.8313724,130.6935619,1786.874565,794.2031527,62.83341368,Passeriformes
Psittiparus_ruficeps,162.5621397,257.430697,21.55720046,2183.946785,1301.862908,39.62789827,Passeriformes
Psittrichas_fulgidus,211.0044118,267.7537605,158.2970861,3182.500524,974.0429198,611.480634,Psittaciformes
Psomophis_obtusus,188.4898085,318.0471619,76.88175207,1281.49698,388.7041317,233.8274539,Serpentes
Psophocichla_litsitsirupa,206.4777824,316.010373,68.40442482,805.4316077,460.813297,6.368338997,Passeriformes
Psophocichla_simensis,181.3522273,277.1350784,87.7572663,1129.736246,600.5998706,54.04487773,Passeriformes
Psophodes_cristatus,203.403963,357.8857264,51.48569078,242.3424597,90.87394836,41.39932431,Passeriformes
Psophodes_nigrogularis,164.7582265,306.1780115,57.834845,519.0702913,241.5993507,49.39548201,Passeriformes
Psophodes_occidentalis,226.6187752,377.5196061,66.56095749,251.7572296,120.5751298,22.60595887,Passeriformes
Psophodes_olivaceus,161.856172,279.0192895,41.54495524,1044.291276,412.507986,145.5495764,Passeriformes
Psychosaura_agmosticha,239.1476454,310.292588,172.2505596,700.1756382,372.7180401,41.27520725,Scincoidea
Psychosaura_macrorhyncha,223.3845889,298.121911,142.6845234,1011.513745,481.9659314,76.41032742,Scincoidea
Psychrophrynella_bagrecito,94.36346436,192.7418569,-39.87346554,753.2786255,388.2951762,30.8503952,Anura
Psychrophrynella_chirihampatu,119.463501,212.4836985,-1.973357201,854.1807658,415.0145467,56.27237066,Anura
Psychrophrynella_usurpator,121.5972252,212.8580551,6.911508501,508.3128357,257.4298744,27.72455168,Anura
Ptenochirus_jagori,253.8152382,312.7002975,198.5433625,2583.729008,1075.139889,276.5137974,Chiroptera
Ptenochirus_minor,251.74223,307.8902044,199.68481,2657.78736,962.5849952,402.8614019,Chiroptera
Ptenopus_kochi,173.8241785,261.3098751,76.53791706,48.55630189,31.81467416,2.580422371,Gekkota
Pteralopex_anceps,249.5656329,292.2073497,211.8279587,3490.812449,1023.916306,758.2576663,Chiroptera
Pteralopex_atrata,247.9169644,292.2713154,201.6474455,2604.339658,1022.787796,423.8833576,Chiroptera
Pteralopex_flanneryi,260.4730902,301.3854987,222.5191057,3353.437484,1069.755493,692.8191029,Chiroptera
Pteralopex_taki,259.078228,300.6294484,220.9496087,3492.470229,1173.149676,695.5305268,Chiroptera
Pteridophora_alberti,168.659978,229.8200762,111.0640158,3284.482822,966.1657755,667.5173355,Passeriformes
Pteroglossus_aracari,250.8921187,322.1924967,182.829908,1922.19242,873.4829343,137.7364525,Piciformes
Pteroglossus_azara,257.3826708,319.2070432,196.394571,2584.130825,933.2493245,349.947273,Piciformes
Pteroglossus_bailloni,200.2463549,290.0701492,99.14898922,1470.666748,561.143141,211.2120953,Piciformes
Pteroglossus_beauharnaisii,256.0583406,325.4817395,181.5203815,2221.773199,870.0666242,204.0954432,Piciformes
Pteroglossus_bitorquatus,260.3054987,328.133262,196.3228934,2019.093198,967.5282157,109.4043122,Piciformes
Pteroglossus_castanotis,248.9130105,322.1956576,167.8503492,2054.603837,814.4230057,204.2824738,Piciformes
Pteroglossus_erythropygius,241.7261978,299.6912494,185.8332108,1480.485088,860.3393707,66.87778616,Piciformes
Pteroglossus_frantzii,245.0705177,317.2648086,182.289852,3132.063732,1370.296842,155.0027755,Piciformes
Pteroglossus_humboldti,257.4294592,319.0780921,193.3353847,2425.216044,855.8331919,318.2991998,Piciformes
Pteroglossus_inscriptus,256.2514375,334.7404695,175.1079102,1906.31989,889.0844609,81.03028081,Piciformes
Pteroglossus_pluricinctus,258.4526479,317.9065864,203.5378809,2800.73424,982.414954,435.6884118,Piciformes
Pteroglossus_sanguineus,249.7655334,301.5871348,202.4618354,4340.016552,1420.904139,674.6833836,Piciformes
Pteroglossus_sturmii,252.5053083,334.6716332,166.3602424,2076.491842,934.2209111,88.85400348,Piciformes
Pteroglossus_torquatus,249.0348454,319.8779479,178.894882,2005.414527,850.3632515,146.0507584,Piciformes
Pteroglossus_viridis,258.8187352,322.1695254,206.0378005,2258.283776,973.2116742,227.8501483,Piciformes
Pteronotus_davyi,242.4836733,319.091713,168.7455633,1760.584673,781.9183352,140.5149053,Chiroptera
Pteronotus_gymnonotus,249.775158,319.3163643,179.2302494,2023.35478,832.3372796,172.7693858,Chiroptera
Pteronotus_macleayii,249.4224582,322.6627334,169.106485,1379.176813,559.1448994,120.1647689,Chiroptera
Pteronotus_mesoamericanus,242.3111562,322.9913056,161.4632378,1752.09614,797.9790093,108.4155068,Chiroptera
Pteronotus_paraguanensis,273.7654928,333.7420909,217.5215607,463.3520915,259.9252268,39.42830817,Chiroptera
Pteronotus_parnellii,245.3909762,317.557651,166.3198146,1416.773293,551.1397411,139.8143883,Chiroptera
Pteronotus_personatus,244.5977625,322.2111146,164.5389088,1637.123987,725.9629624,118.3230932,Chiroptera
Pteronotus_quadridens,245.3909762,317.557651,166.3198146,1416.773293,551.1397411,139.8143883,Chiroptera
Pteronotus_rubiginosus,258.3455277,325.7647718,193.6871993,2230.209471,917.1976726,209.483084,Chiroptera
Pteronura_brasiliensis,256.8211714,326.6585967,186.1678116,2207.883035,891.0986011,220.1206957,Carnivora
Pteroptochos_castaneus,109.1345274,259.5228081,7.717431057,1063.134548,605.2671701,56.38310294,Passeriformes
Pteroptochos_megapodius,128.357508,249.8035891,31.95731874,484.9316043,298.2802101,16.24691233,Passeriformes
Pteroptochos_tarnii,71.4879683,175.28753,-7.797718809,1559.221216,590.7051635,247.1727017,Passeriformes
Pteropus_admiralitatum,249.4732395,293.7440314,208.4452844,3364.644322,1143.240602,641.5828022,Chiroptera
Pteropus_aldabrensis,260,299,215.7557468,1075.331406,486.974987,51.01775599,Chiroptera
Pteropus_alecto,251.4625146,342.7297858,141.297818,1147.619192,632.812144,73.51276181,Chiroptera
Pteropus_anetianus,237.5472925,288.0207671,190.7055303,2673.364325,972.2891955,406.5955082,Chiroptera
Pteropus_aruensis,266.3960491,314.2106722,220.2446532,2197.586687,815.2999758,265.5170324,Chiroptera
Pteropus_caniceps,253.3521904,299.1251378,213.3008975,2126.375662,718.0731914,378.8612234,Chiroptera
Pteropus_capistratus,245.7910196,291.6913265,204.1466985,3409.750872,1190.22354,621.0059662,Chiroptera
Pteropus_chrysoproctus,247.6706051,292.4161245,210.4702006,2310.872111,830.0274064,358.0433067,Chiroptera
Pteropus_cognatus,251.5093267,294.4803596,206.8077956,3554.393576,1121.179677,727.9759849,Chiroptera
Pteropus_conspicillatus,251.084736,303.7607203,199.9245189,2612.14052,909.1189543,433.6462424,Chiroptera
Pteropus_dasymallus,216.2263301,303.3491146,124.2665354,2436.352612,854.7059468,399.8400584,Chiroptera
Pteropus_faunulus,272.7960154,319.2580719,241.8688004,2432.151017,867.2048218,206.7717133,Chiroptera
Pteropus_fundatus,246.5120096,290.5083866,208.9668407,4173.679962,1303.133865,753.246563,Chiroptera
Pteropus_giganteus,249.8401834,376.5058923,108.4435562,1172.493154,780.1929081,24.93903518,Chiroptera
Pteropus_gilliardorum,221.0258032,267.2280759,179.474911,3120.976494,1051.928893,627.9731379,Chiroptera
Pteropus_griseus,239.9883518,294.4404287,188.1083507,2024.290078,756.200661,270.3970667,Chiroptera
Pteropus_hypomelanus,248.5765026,303.9416286,197.4665152,2516.13008,963.9383764,335.6746899,Chiroptera
Pteropus_intermedius,266.0963184,353.27545,167.6475412,1566.089106,840.5988007,29.81961877,Chiroptera
Pteropus_keyensis,266.5420742,311.526547,224.6374945,2523.177721,1034.167696,223.9871954,Chiroptera
Pteropus_leucopterus,246.653577,311.2933456,181.3921432,2586.222131,1196.719509,195.5648579,Chiroptera
Pteropus_livingstonii,225.6256596,275.2881071,167.2386322,1839.171659,918.2635874,160.9884608,Chiroptera
Pteropus_lombocensis,240.7610368,297.5314362,175.7907608,1663.715646,856.4643477,73.20053685,Chiroptera
Pteropus_lylei,269.0196191,335.1748214,195.1390904,1667.897116,812.8465857,45.82754816,Chiroptera
Pteropus_macrotis,255.7941451,308.3270156,207.1938704,2997.969684,976.0333328,532.2523831,Chiroptera
Pteropus_mahaganus,262.1550732,302.8417925,224.2287563,3350.587482,1078.685256,687.8779199,Chiroptera
Pteropus_mariannus,264.9836683,301.7324219,227.222842,2177.984345,944.19163,268.4638169,Chiroptera
Pteropus_melanopogon,250.440948,295.6492369,212.5470483,2318.125122,838.5042137,338.6014927,Chiroptera
Pteropus_melanotus,263.8113815,315.840538,217.2151803,2988.643399,1101.825896,445.3896862,Chiroptera
Pteropus_molossinus,265.5723006,305.6507945,223.4139674,4870.239315,1389.293414,926.0549496,Chiroptera
Pteropus_neohibernicus,255.6616309,307.9503942,207.3762255,3044.62171,994.3501926,542.8927418,Chiroptera
Pteropus_niger,203.1905179,266.5855388,142.3017711,1676.480613,732.0762659,187.6469596,Chiroptera
Pteropus_nitendiensis,265.1179372,304.3826493,229.8780431,4450.340099,1288.700546,988.0613324,Chiroptera
Pteropus_ocularis,247.0358087,291.7713491,209.935444,2372.791431,862.1812952,366.1198018,Chiroptera
Pteropus_ornatus,218.4024672,283.3200337,148.7026922,1625.277829,683.1756992,216.9797397,Chiroptera
Pteropus_personatus,253.0453081,298.7796727,213.1845604,2082.967566,698.0609443,367.7887643,Chiroptera
Pteropus_pohlei,254.9111312,298.3453611,212.660943,2921.10257,817.5517192,646.9204731,Chiroptera
Pteropus_poliocephalus,163.0243551,275.3549896,42.55545696,1016.191195,374.2231556,150.2363618,Chiroptera
Pteropus_pselaphon,234.5484238,297.612381,160.0860443,1353.549805,440.2996368,203.245369,Chiroptera
Pteropus_pumilus,261.4034116,315.4155614,214.4262202,2444.929539,979.6874006,223.1382438,Chiroptera
Pteropus_rayneri,253.4494035,295.7460791,213.2913811,3268.393264,1091.611784,651.6697683,Chiroptera
Pteropus_rennelli,259.5336718,302.5356478,213.9321485,2710.83415,971.1649061,514.4639184,Chiroptera
Pteropus_rodricensis,239.8099416,290.8283946,184.1496201,1080.9446,450.2984314,133.1863327,Chiroptera
Pteropus_rufus,212.4020955,301.8768443,109.6120643,1307.781754,832.8402329,30.98688106,Chiroptera
Pteropus_scapulatus,227.497453,346.5214305,91.47394256,733.9369361,410.8141667,50.22510291,Chiroptera
Pteropus_seychellensis,238.918849,287.3450051,185.1239199,1927.526449,903.8229091,173.6175183,Chiroptera
Pteropus_speciosus,260.7688944,313.1829527,211.4461042,2183.545205,704.1253669,360.5050692,Chiroptera
Pteropus_temminckii,247.0358087,291.7713491,209.935444,2372.791431,862.1812952,366.1198018,Chiroptera
